Vernier Format 2
Bandlücke-Ge_Fehler.cmbl 07.09.2016 14:19:12 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

120,5	-29,952771844	0,00488401	0,0659341	-1650,37839683	-0,750736923352
121	-30,474930471	0,00610501	0,0818071	-1676,41013771	-0,739079281453
121,5	-30,735742559	0,00732601	0,0744811	-1689,36068	-0,733413541981
122	-31,257901186	0,00610501	0,0732601	-1715,18283911	-0,722371966268
122,5	-31,845262835	0,042735	0,0879121	-1744,05911368	-0,710411700086
123	-32,106074923	0,01221	0,0830281	-1756,82275355	-0,705250428647
123,5	-32,62823355	0,00610501	0,0695971	-1782,26652797	-0,695182219134
124	-32,889045638	0,021978	0,0622711	-1794,92009244	-0,69028142546
124,5	-33,411204265	0,00854701	0,0586081	-1820,14112053	-0,680716448865
125	-33,672016353	0,00732601	0,0622711	-1832,68224668	-0,676058275921
125,5	-34,259378002	0,00610501	0,0683761	-1860,78602388	-0,66584764938
126	-34,781536629	0,00610501	0,04884	-1885,60589866	-0,657083222364
126,5	-35,042883168	0,00488401	0,0500611	-1897,9698592	-0,652802779766
127	-35,499304322	0,013431	0,0561661	-1919,46768698	-0,64549146016
127,5	-35,825853883	0,00488401	0,046398	-1934,77378274	-0,640384943734
128	-36,34801251	0,00488401	0,043956	-1959,1177085	-0,632427543596
128,5	-36,869636686	0,00488401	0,0586081	-1983,27425655	-0,62472449078
129	-37,130983225	0,00610501	0,039072	-1995,31559468	-0,62095440105
129,5	-37,718344874	0,003663	0,0561661	-2022,22595076	-0,612691178024
130	-37,979156962	0,00732601	0,0622711	-2034,10725958	-0,60911242225
130,5	-38,501315589	0,00610501	0,04884	-2057,76731609	-0,60210889264
131	-38,827330699	0,00610501	0,0720391	-2072,45317557	-0,597842216465
131,5	-39,284286304	0,00610501	0,046398	-2092,92441248	-0,591994623701
132	-39,806444931	0,010989	0,0842491	-2116,1536444	-0,585496239026
132,5	-40,067257019	0,00488401	0,039072	-2127,69067468	-0,58232148815
133	-40,589415646	0,00610501	0,0708181	-2150,65564844	-0,576103385448
133,5	-40,850227734	0,018315	0,0732601	-2162,0596104	-0,573064680568
134	-41,437589383	0,00732601	0,0732601	-2187,57748174	-0,566379938696
134,5	-41,698935922	0,00610501	0,0903541	-2198,85791349	-0,563474334744
135	-42,221094549	0,032967	0,0744811	-2221,25846158	-0,557791910051
135,5	-42,742718725	0,00488401	0,0708181	-2243,4518828	-0,552273935312
136	-43,004065264	0,003663	0,0598291	-2254,50152713	-0,549567159344
136,5	-43,591426913	0,00732601	0,0549451	-2279,1634598	-0,543620508953
137	-44,113051089	0,00488401	0,0598291	-2300,86450366	-0,538493248094
137,5	-44,374397628	0,00976801	0,0610501	-2311,66566292	-0,53597716135
138	-44,896556255	0,00854701	0,0732601	-2333,10162689	-0,531052735003
138,5	-45,157368343	0,00488401	0,029304	-2343,73618394	-0,528643116272
139	-45,67952697	0,00488401	0,0549451	-2364,88092787	-0,523916441373
139,5	-46,00554208	0,026862	0,0573871	-2377,9833784	-0,521029714192
140	-46,527700707	0,00732601	0,034188	-2398,80819671	-0,516506489222
140,5	-47,115062356	0,00732601	0,0573871	-2421,99526825	-0,511561693055
141	-47,310671422	0,028083	0,0695971	-2429,66088137	-0,509947708958
141,5	-47,898033071	0,00610501	0,0732601	-2452,50812331	-0,505197103416
142	-48,094176588	0,00732601	0,0634921	-2460,08044332	-0,50364206722
142,5	-48,681003786	0,00488401	0,046398	-2482,56299525	-0,499080991045
143	-49,203162413	0,00732601	0,0757021	-2502,34908161	-0,49513475522
143,5	-49,464508952	0,00610501	0,0634921	-2512,17431083	-0,493198260431
144	-49,986133128	0,00610501	0,046398	-2531,62811196	-0,48940837485
144,5	-50,312682689	0,028083	0,0610501	-2543,69997528	-0,487085745976
145	-50,769638294	0,00488401	0,0500611	-2560,45388457	-0,48389858043
145,5	-51,356999943	0,023199	0,0647131	-2581,74966979	-0,47990710118
146	-51,617812031	0,00732601	0,0720391	-2591,11899732	-0,478171786507
146,5	-52,139970658	0,00854701	0,04884	-2609,71531165	-0,474764429081
147	-52,400782746	0,018315	0,0757021	-2618,92287896	-0,47309525987
147,5	-52,922941373	0,00610501	0,0537241	-2637,19361342	-0,469817609787
148	-53,183753461	0,026862	0,0757021	-2646,23770107	-0,468211906852
148,5	-53,77111511	0,00732601	0,0561661	-2666,40435615	-0,464670708006
149	-54,293273737	0,00610501	0,046398	-2684,09709605	-0,461607742069
149,5	-54,554085825	0,00976801	0,0598291	-2692,85102039	-0,460107146893
150	-55,076244452	0,00732601	0,0549451	-2710,20894537	-0,457160324157
150,5	-55,337590991	0,017094	0,0695971	-2718,81235594	-0,455713685901
151	-55,859215167	0,00610501	0,0500611	-2735,81468834	-0,452881551254
151,5	-56,446576816	0,01221	0,0866911	-2754,68824375	-0,449778664722
152	-56,707923355	0,00610501	0,0598291	-2762,99308706	-0,448426746272
152,5	-57,230081982	0,00732601	0,0549451	-2779,41345311	-0,445777506982
153	-57,49089407	0,01221	0,0525031	-2787,5288705	-0,444479701399
153,5	-58,013052697	0,00488401	0,041514	-2803,60259096	-0,441931393555
154	-58,535211324	0,015873	0,0793651	-2819,44346312	-0,439448428815
154,5	-58,796023412	0,019536	0,0781441	-2827,26818207	-0,438232215769
155	-59,318182039	0,00488401	0,0573871	-2842,75744151	-0,435844431153
155,5	-59,644197149	0,00976801	0,0586081	-2852,30867605	-0,434384963453
156	-60,101152754	0,00732601	0,0500611	-2865,54056134	-0,432379152721
156,5	-60,688514403	0,00610501	0,0805861	-2882,28073585	-0,429867911405
157	-60,884123469	0,00732601	0,0525031	-2887,78856809	-0,429048031317
157,5	-61,471485118	0,013431	0,0525031	-2904,12458362	-0,426634589642
158	-61,667094184	0,028083	0,0671551	-2909,49730714	-0,425846759493
158,5	-62,254455833	0,00610501	0,0659341	-2925,42611309	-0,423528044155
159	-62,77661446	0,00976801	0,0830281	-2939,32857792	-0,421524837103
159,5	-63,103164021	0,042735	0,0720391	-2947,898954	-0,420299345172
160	-63,559585175	0,031746	0,0549451	-2959,71732889	-0,418621058134
160,5	-63,886134736	0,019536	0,0610501	-2968,05765027	-0,417444721765
161	-64,408293363	0,00488401	0,043956	-2981,19352811	-0,415605356819
161,5	-64,669105451	0,00732601	0,0549451	-2987,66208934	-0,414705533274
162	-65,191264078	0,00610501	0,0695971	-3000,42629502	-0,412941321724
162,5	-65,778625727	0,01221	0,0573871	-3014,48652711	-0,41101527204
163	-66,039437815	0,00854701	0,0757021	-3020,62835402	-0,410179556963
163,5	-66,561596442	0,00854701	0,0634921	-3032,73637557	-0,408541939215
164	-66,887611552	0,003663	0,0561661	-3040,16848046	-0,407543202939
164,5	-67,344567157	0,00610501	0,0744811	-3050,41988867	-0,406173590922
