Vernier Format 2
Bandlücke-Si_Lampenleistung.cmbl 07.09.2016 14:40:14 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

116	-27,5598565667	0,724054	0,021978	-764,222134214	-1,62125636583
116,5	-28,0820151937	0,673993	0,034188	-777,535129399	-1,59349713364
117	-28,6041738207	0,627595	0,015873	-790,783547762	-1,56680042662
117,5	-28,8649859087	0,639805	0,026862	-797,376449999	-1,55384573999
118	-29,3871445357	0,614164	0,01221	-810,525975895	-1,52863700467
118,5	-29,9745061847	0,630037	0,025641	-825,237005393	-1,5013868645
119	-30,2358527237	0,616606	0,019536	-831,754890074	-1,48962153969
119,5	-30,7574768997	0,673993	0,028083	-844,712127639	-1,46677188531
120	-31,0188234387	0,616606	0,026862	-851,177762744	-1,45563013301
120,5	-31,5409820657	0,604396	0,018315	-864,042638968	-1,43395701106
121	-31,8017941537	0,561661	0,031746	-870,441685872	-1,42341528457
121,5	-32,3239527807	0,600733	0,013431	-883,198558221	-1,40285555096
122	-32,8461114077	0,630037	0,013431	-895,882078057	-1,38299451496
122,5	-33,1721265177	0,615385	0,025641	-903,763500042	-1,3709338781
123	-33,6290821227	0,611722	0,018315	-914,761104814	-1,35445199132
123,5	-34,2164437717	0,675214	0,029304	-928,81164897	-1,33396259766
124	-34,4772558597	0,627595	0,015873	-935,019446464	-1,32510612981
124,5	-34,9994144867	0,625153	0,030525	-947,389410901	-1,30780435768
125	-35,2602265747	0,650794	0,020757	-953,538660312	-1,2993704939
125,5	-35,8475882237	0,59707	0,00732601	-967,31452598	-1,28086570265
126	-36,1089347627	0,631258	0,00732601	-973,411503873	-1,27284298066
126,5	-36,6305589387	0,671551	0,015873	-985,519846329	-1,25720451457
127	-37,0875145437	0,644689	0,015873	-996,059965144	-1,24390101335
127,5	-37,4140641047	0,634921	0,017094	-1003,55336759	-1,23461296629
128	-37,9356882807	0,663004	0,034188	-1015,45546381	-1,22014213735
128,5	-38,2622378417	0,65812	0,018315	-1022,86369426	-1,21130509074
129	-38,7843964687	0,656899	0,02442	-1034,64044847	-1,1975174582
129,5	-39,1756146007	0,648352	0,015873	-1043,40771763	-1,18745527665
130	-39,5673671837	0,677656	0,00976801	-1052,13821826	-1,17760193337
130,5	-40,0895258107	0,683761	0,014652	-1063,6983735	-1,16480388696
131	-40,3503378987	0,65812	0,013431	-1069,43951102	-1,15855079903
131,5	-40,9376995477	0,678877	0,026862	-1082,28750734	-1,1447974698
132	-41,3946551527	0,664225	0,019536	-1092,20439705	-1,1344030507
132,5	-41,7206702627	0,649573	0,030525	-1099,23717867	-1,12714528224
133	-42,2428288897	0,68254	0,013431	-1110,42691523	-1,11578707523
133,5	-42,5688439997	0,649573	0,020757	-1117,36663461	-1,10885716615
134	-43,0910026267	0,664225	0,01221	-1128,40609738	-1,09800895518
134,5	-43,6131612537	0,697192	0,025641	-1139,35184235	-1,08746039103
135	-43,8739733417	0,70696	0,02442	-1144,78373295	-1,08230049427
135,5	-44,3961319687	0,626374	0,02442	-1155,58724804	-1,07218213259
136	-44,6574785077	0,664225	0,019536	-1160,95855044	-1,06722156405
136,5	-45,1791026837	0,647131	0,015873	-1171,60685855	-1,05752197588
137	-45,4404492227	0,592186	0,013431	-1176,90546309	-1,05276085366
137,5	-46,0278108717	0,630037	0,017094	-1188,72425516	-1,0422938664
138	-46,5499694987	0,648352	0,028083	-1199,12618995	-1,0332523886
138,5	-46,8107815867	0,626374	0,017094	-1204,28459179	-1,02882658173
139	-47,3329402137	0,612943	0,023199	-1214,5368696	-1,02014194135
139,5	-47,5937523017	0,592186	0,00732601	-1219,62003946	-1,01589016244
140	-48,1159109287	0,604396	0,02442	-1229,72074577	-1,0075458223
140,5	-48,6380695557	0,598291	0,014652	-1239,71931978	-0,999419772067
141	-48,9640846657	0,593407	0,028083	-1245,909873	-0,994453954372
141,5	-49,4862432927	0,595849	0,019536	-1255,74078115	-0,986668601196
142	-49,6818523587	0,578755	0,013431	-1259,39678876	-0,983804318907
142,5	-50,2692140077	0,551893	0,02442	-1270,2864165	-0,975370580927
143	-50,7913726347	0,571429	0,00854701	-1279,8551335	-0,968078314158
