Vernier Format 2
Bandlücke-Si.cmbl 07.09.2016 11:43:13 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

155,5	-50,574029228	0,00488401	0,0793651	-1275,88511767	-0,971090565164
156	-51,096187855	0,00610501	0,0830281	-1285,39187924	-0,963908376897
156,5	-51,422202965	0,00610501	0,0793651	-1291,27343818	-0,959517917247
157	-51,944361592	0,00488401	0,0830281	-1300,60639314	-0,952632561656
157,5	-52,20517368	0,00488401	0,0744811	-1305,22769028	-0,949259664981
158	-52,727332307	0,013431	0,0757021	-1314,39838365	-0,942636582191
158,5	-52,988678846	0,00732601	0,0915751	-1318,94747811	-0,939385396736
159	-53,510303022	0,00610501	0,0989011	-1327,94492247	-0,933020623849
159,5	-53,771649561	0,00488401	0,0769231	-1332,41152261	-0,929892888925
160	-54,032461649	0,013431	0,0915751	-1336,84135156	-0,926811546149
160,5	-54,619823298	0,040293	0,0903541	-1346,71596837	-0,92001582301
161	-54,815432364	0,00732601	0,0952381	-1349,97314846	-0,917796032765
161,5	-55,402794013	0,00610501	0,0989011	-1359,65887827	-0,911257977869
162	-55,664140552	0,00488401	0,0989011	-1363,92267016	-0,908409272097
162,5	-56,186299179	0,019536	0,0842491	-1372,35645867	-0,902826661522
163	-56,447111267	0,019536	0,0964591	-1376,52639647	-0,900091711411
163,5	-57,034472916	0,010989	0,0952381	-1385,81272266	-0,89406020001
164	-57,230081982	0,00488401	0,0927961	-1388,87306925	-0,89209016103
164,5	-57,752240609	0,00610501	0,0854701	-1396,96297673	-0,886924006318
165	-58,013052697	0,00732601	0,0805861	-1400,96038289	-0,884393316995
165,5	-58,665617368	0,00732601	0,0891331	-1410,83472815	-0,878203502706
166	-58,861760885	0,00488401	0,112332	-1413,76697965	-0,876382047276
166,5	-59,383385061	0,00610501	0,0891331	-1421,48429884	-0,871624119248
167	-59,6447316	0,00732601	0,0683761	-1425,30660286	-0,869286648578
167,5	-60,232093249	0,00610501	0,0866911	-1433,78867933	-0,864144080547
168	-60,427702315	0,015873	0,0989011	-1436,5800633	-0,862464983088
168,5	-61,015063964	0,00610501	0,0830281	-1444,86108754	-0,857521882679
169	-61,275876052	0,01221	0,0891331	-1448,48956397	-0,855373784403
169,5	-61,798034679	0,00488401	0,0842491	-1455,66368136	-0,851158145842
170	-61,993643745	0,019536	0,0708181	-1458,3201251	-0,849607694958
170,5	-62,646208416	0,015873	0,0891331	-1467,05908488	-0,844546762137
171	-62,777148911	0,010989	0,0952381	-1468,78971492	-0,843551658493
171,5	-63,36451056	0,00610501	0,0793651	-1476,45831485	-0,839170322343
172	-63,625322648	0,014652	0,103785	-1479,81378194	-0,837267509686
172,5	-64,212684297	0,00488401	0,0842491	-1487,25806868	-0,833076670482
173	-64,408293363	0,017094	0,0915751	-1489,70258483	-0,831709639638
173,5	-64,995655012	0,029304	0,0622711	-1496,93835322	-0,827689395047
174	-65,2564671	0,00610501	0,0793651	-1500,10093303	-0,825944423282
174,5	-65,778625727	0,010989	0,0952381	-1506,33909843	-0,822523959773
175	-66,039972266	0,00610501	0,0854701	-1509,41442669	-0,820848123675
175,5	-66,561596442	0,00610501	0,0708181	-1515,4585488	-0,817574324935
176	-66,822942981	0,013431	0,0720391	-1518,43960242	-0,815969234486
176,5	-67,345101608	0,021978	0,0757021	-1524,30093603	-0,812831620522
177	-67,605913696	0,015873	0,0769231	-1527,18122365	-0,811298607402
177,5	-67,932463257	0,0549451	0,0744811	-1530,74286459	-0,809410926327
178	-68,454087433	0,00610501	0,0891331	-1536,3289664	-0,806467903096
178,5	-69,041449082	0,00610501	0,0695971	-1542,46661308	-0,803258877365
179	-69,237592599	0,00610501	0,0989011	-1544,48014612	-0,802211671748
179,5	-69,824954248	0,00610501	0,0842491	-1550,40142298	-0,799147873339
180	-70,085766336	0,00610501	0,0891331	-1552,9785064	-0,797821730882
180,5	-70,411781446	0,00732601	0,100122	-1556,15460252	-0,796193384639
181	-70,542721941	0,00732601	0,0854701	-1557,41607183	-0,795548487275
181,5	-70,673127985	0,01221	0,0989011	-1558,66430797	-0,794911382563
182	-70,607924963	0,026862	0,0976801	-1558,04119878	-0,795229292378
182,5	-70,673127985	0,00488401	0,0927961	-1558,66430797	-0,794911382563
183	-70,607924963	0,00732601	0,0769231	-1558,04119878	-0,795229292378
183,5	-70,673127985	0,00610501	0,0891331	-1558,66430797	-0,794911382563
184	-70,607924963	0,00854701	0,0720391	-1558,04119878	-0,795229292378
184,5	-70,673127985	0,00732601	0,0866911	-1558,66430797	-0,794911382563
185	-70,607924963	0,00976801	0,0940171	-1558,04119878	-0,795229292378
185,5	-70,673127985	0,00488401	0,0708181	-1558,66430797	-0,794911382563
186	-70,542721941	0,014652	0,0732601	-1557,41607183	-0,795548487275
